amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
100000,105,重庆市,重庆建北工程监理有限责任公司,E,24,APP,4,38.2,M,汉,5576,2,01,RELATIVES,FRIENDS,1,70,重庆市,CONSUME,01,,29.593536508650428,106.5492390133864,ANDROID,,0
100000,105,重庆市,重百电器,H,54,APP,2,27.2,F,汉,2722,4,01,PARENTS,PARENTS,1,88.797,重庆市,CONSUME,01,,31.163615381932329,108.37399471392559,ANDROID,,0
100000,403,邯郸市,金莎国际俱乐部,R,17,APP,3,35.3,F,汉,7256,3,01,FRIENDS,MATE,1,83.765,河北省,CONSUME,01,,36.623125827007118,114.47948705591949,ANDROID,,0
100000,,金华市,拉迷生活家居馆,C,24,APP,4,27.7,M,汉,7152,4,01,PARENTS,FRIENDS,,95.072,浙江省,CONSUME,01,,30.30257839626736,120.09965521918403,ANDROID,,0
100000,,红河哈尼族彝族自治州,弥勒市本雄办公设备经营部,Z,90,APP,2,33.7,M,汉,5063,4,01,FATHER,MATE,1,70,云南省,CONSUME,01,,24.412366,103.419458,IOS,,1
100000,105,常州市,潞城街道办事处,S,11,XCX,4,31.0,M,汉,851,4,01,FATHER,FRIENDS,1,90.749,江苏省,CONSUME,01,,31.733825780927327,119.96186351049666,IOS,,1
100000,,广州市,广州每刻摄影服务有限公司,Z,90,APP,3,25.8,F,汉,240,2,01,FRIENDS,FRIENDS,2,84.104,广东省,CONSUME,01,,23.129637,113.268627,ANDROID,,0
100000,,开封市,中建三局,Z,90,APP,2,27.7,M,汉,505,4,01,MATE,FRIENDS,1,91.41,河南省,CONSUME,01,,34.8622109159391,114.82523551991535,ANDROID,,0
100000,103,商丘市,行政机构、企事业单位管理人员/专业技术人员,Z,90,XCX,2,30.4,M,汉,800,3,01,MATE,FATHER,2,70,河南省,CONSUME,01,,30.748945485887658,120.52345312660859,ANDROID,,0
100000,,潮州市,佛山市金博嘉育咨询有限有限公司,Z,90,APP,4,28.1,M,汉,2111,2,01,PARENTS,FRIENDS,2,70,广东省,CONSUME,01,,23.011502997145806,113.15506452509095,ANDROID,,0
100000,103,滕州市,滕建集团,Z,90,APP,2,35.9,M,汉,4542,2,01,MOTHER,FRIENDS,1,70,山东省,CONSUME,01,,35.152136,117.153324,ANDROID,,0
100000,104,淮南市,私营业主,Z,90,APP,3,39.2,M,汉,4319,2,01,MATE,FRIENDS,1,70,安徽省,CONSUME,01,,32.99473964413115,118.54962426578622,ANDROID,,0
100000,,合肥市,汉麟投资有限公司,J,13,APP,4,33.9,M,汉,5473,4,01,MATE,SIBLING,1,70,安徽省,CONSUME,02,,31.831280717461646,117.29161136030864,ANDROID,,0
100000,,六安市,苏州金地广马伍旺,Z,90,APP,3,25.3,M,汉,1570,2,01,RELATIVES,FRIENDS,2,85.645,安徽省,CONSUME,01,,31.420017399547223,120.44669342328169,ANDROID,,0
100000,,常德市,吕杰个人工作室,Z,90,APP,3,22.5,M,汉,2324,2,01,FATHER,COLLEAGUE,2,96.2,湖南省,CONSUME,01,,28.676899317868658,111.77258021510254,ANDROID,,0
100000,105,岳阳市,红泥小家宴,H,54,APP,2,37.5,F,汉,6082,3,,FATHER,MOTHER,1,70,湖南省,CONSUME,03,,28.233176,112.981547,ANDROID,,0
100000,,南充市,众兴餐饮管理有限公司,Z,90,APP,4,47.9,M,汉,2037,4,01,FRIENDS,FATHER,3,100.0,四川省,CONSUME,01,,31.019248408168303,120.72939717240409,ANDROID,,0
100000,,济宁市,张冲冲个人工作室,Z,90,XCX,2,33.3,M,汉,524,2,01,MATE,MOTHER,1,93.692,山东省,CONSUME,01,,35.070759006076386,116.31588758680556,ANDROID,,1
100000,,贺州市,资源营地,Z,90,APP,2,40.6,M,汉,3840,2,01,FATHER,FRIENDS,2,100.0,广西壮族自治区,CONSUME,01,,24.00939063054706,111.62623753401204,ANDROID,,0
100000,102,郑州市,河南梦发城,Z,90,XCX,2,28.2,F,汉,6737,2,,PARENTS,SIBLING,1,78.365,河南省,CONSUME,04,,34.7820166015625,113.77168701171875,ANDROID,,0
100000,105,衢州市,杭州姗娜娜酒店管理有限公司,I,54,APP,2,23.6,M,汉,1604,4,01,SIBLING,COLLEAGUE,2,70,浙江省,CONSUME,01,,30.299879,120.255991,ANDROID,,0
100000,,丽水市,普信氟硅新材料（衢州）有限公司,Z,90,APP,2,49.9,M,汉,5843,2,01,FRIENDS,FRIENDS,2,95.0,浙江省,CONSUME,01,,28.687300763460187,119.30969024487236,ANDROID,,0
100000,103,日照市,日照市易联新能源科技有限公司,G,13,APP,3,46.0,M,汉,803,4,01,MATE,COLLEAGUE,1,70,山东省,CONSUME,01,,35.438403642991939,119.46504966194448,ANDROID,,1
100000,,菏泽市,东民县东程庄小火锅店,Z,90,APP,4,38.0,M,汉,6373,4,01,MATE,FATHER,1,99.05,山东省,CONSUME,01,,35.32145965500097,115.25111452659907,ANDROID,,0
100000,105,泉州市,信泰科技有限公司,G,13,APP,2,25.6,F,汉,1839,2,,FATHER,FRIENDS,2,70,福建省,CONSUME,01,,24.729490016505279,118.53182100402685,ANDROID,,0
100000,102,汕尾市,潮州市木井彩印实业有限公司,C,24,XCX,2,31.9,M,汉,5914,4,,MOTHER,SIBLING,2,70,广东省,CONSUME,01,,23.58697048611111,116.60752794053819,ANDROID,,0
100000,,泉州市,福建康沃科技有限公司,Z,90,APP,2,39.4,M,汉,4532,4,01,MATE,FATHER,1,100.0,福建省,CONSUME,01,,24.932546288743429,118.48438508328262,ANDROID,,0
100000,,商丘市,自由职业,Z,90,APP,2,25.0,M,汉,1793,2,01,MATE,SIBLING,1,100.0,河南省,CONSUME,01,,34.631351330729739,115.12561711464979,ANDROID,,0
100000,,泉州市,个体经营,Z,90,APP,4,23.6,F,汉,1751,4,01,FATHER,SIBLING,2,70,福建省,CONSUME,01,,24.70729,118.438639,ANDROID,,0
100000,105,沈阳市,沈阳日昭机电设备销售有限公司,H,54,APP,4,39.2,M,汉,4641,4,01,MATE,MOTHER,1,70,辽宁省,CONSUME,01,,41.81112627565795,123.3568497223399,ANDROID,,0
100000,,信阳市,厉达供应链,Z,90,APP,2,24.5,M,汉,2111,2,01,FATHER,FRIENDS,2,97.15,河南省,CONSUME,01,,29.325948440299194,120.1868886293148,ANDROID,,0
